timestamp,open,high,low,close,volume,time
1767274200000,87981.0,87999.0,87944.0,87986.0,40.57927,2026-01-01 13:30:00
1767275100000,87987.0,87987.0,87855.0,87899.0,286.18733,2026-01-01 13:45:00
1767276000000,87899.0,87951.0,87799.0,87944.0,275.35145,2026-01-01 14:00:00
1767276900000,87944.0,87944.0,87828.0,87831.0,432.49553,2026-01-01 14:15:00
1767277800000,87832.0,87884.0,87786.0,87876.0,262.61457,2026-01-01 14:30:00
1767278700000,87876.0,87940.0,87858.0,87936.0,41.76532,2026-01-01 14:45:00
1767279600000,87937.0,87957.0,87899.0,87955.0,33.83585,2026-01-01 15:00:00
1767280500000,87954.0,88058.0,87948.0,87981.0,59.85878,2026-01-01 15:15:00
1767281400000,87980.0,88096.0,87917.0,87997.0,72.17231,2026-01-01 15:30:00
1767282300000,87998.0,88063.0,87962.0,88011.0,77.44546,2026-01-01 15:45:00
1767283200000,88011.0,88023.0,87897.0,87925.0,86.01279,2026-01-01 16:00:00
1767284100000,87926.0,87934.0,87857.0,87933.0,48.72374,2026-01-01 16:15:00
1767285000000,87933.0,87977.0,87920.0,87921.0,109.55531,2026-01-01 16:30:00
1767285900000,87920.0,87980.0,87920.0,87968.0,156.39338,2026-01-01 16:45:00
1767286800000,87969.0,88077.0,87961.0,88041.0,63.24985,2026-01-01 17:00:00
1767287700000,88040.0,88257.0,88022.0,88238.0,120.31506,2026-01-01 17:15:00
1767288600000,88238.0,88495.0,88238.0,88317.0,632.44329,2026-01-01 17:30:00
1767289500000,88318.0,88432.0,88274.0,88293.0,96.57631,2026-01-01 17:45:00
1767290400000,88293.0,88340.0,88140.0,88140.0,147.155,2026-01-01 18:00:00
1767291300000,88141.0,88233.0,88059.0,88059.0,177.55315,2026-01-01 18:15:00
1767292200000,88059.0,88158.0,88059.0,88152.0,36.50463,2026-01-01 18:30:00
1767293100000,88152.0,88189.0,88132.0,88169.0,32.1597,2026-01-01 18:45:00
1767294000000,88170.0,88170.0,88044.0,88086.0,28.43597,2026-01-01 19:00:00
1767294900000,88086.0,88146.0,88086.0,88141.0,31.8699,2026-01-01 19:15:00
1767295800000,88142.0,88328.0,88139.0,88327.0,414.40611,2026-01-01 19:30:00
1767296700000,88327.0,88420.0,88291.0,88377.0,197.94357,2026-01-01 19:45:00
1767297600000,88365.0,88376.0,88281.0,88316.0,33.95025,2026-01-01 20:00:00
1767298500000,88316.0,88344.0,88295.0,88338.0,56.48963,2026-01-01 20:15:00
1767299400000,88339.0,88339.0,88204.0,88217.0,282.33638,2026-01-01 20:30:00
1767300300000,88216.0,88259.0,88216.0,88238.0,16.59559,2026-01-01 20:45:00
1767301200000,88238.0,88424.0,88238.0,88365.0,69.9176,2026-01-01 21:00:00
1767302100000,88365.0,88374.0,88338.0,88363.0,14.15007,2026-01-01 21:15:00
1767303000000,88362.0,88365.0,88306.0,88306.0,53.28186,2026-01-01 21:30:00
1767303900000,88305.0,88382.0,88285.0,88365.0,123.17729,2026-01-01 21:45:00
1767304800000,88365.0,88578.0,88364.0,88499.0,393.5193,2026-01-01 22:00:00
1767305700000,88499.0,88570.0,88466.0,88524.0,62.65474,2026-01-01 22:15:00
1767306600000,88522.0,88576.0,88405.0,88565.0,164.31321,2026-01-01 22:30:00
1767307500000,88564.0,88689.0,88519.0,88637.0,440.23147,2026-01-01 22:45:00
1767308400000,88637.0,88766.0,88460.0,88552.0,581.06966,2026-01-01 23:00:00
1767309300000,88552.0,88771.0,88552.0,88712.0,264.98799,2026-01-01 23:15:00
1767310200000,88713.0,88850.0,88712.0,88849.0,245.84905,2026-01-01 23:30:00
1767311100000,88850.0,88888.0,88734.0,88809.0,284.04462,2026-01-01 23:45:00
1767312000000,88810.0,88850.0,88577.0,88608.0,493.37209,2026-01-02 00:00:00
1767312900000,88609.0,88715.0,88562.0,88685.0,180.55549,2026-01-02 00:15:00
1767313800000,88685.0,88871.0,88607.0,88661.0,639.82533,2026-01-02 00:30:00
1767314700000,88662.0,88862.0,88661.0,88802.0,158.2412,2026-01-02 00:45:00
1767315600000,88804.0,88845.0,88717.0,88730.0,150.2426,2026-01-02 01:00:00
1767316500000,88730.0,88730.0,88655.0,88655.0,95.44354,2026-01-02 01:15:00
1767317400000,88656.0,88674.0,88494.0,88607.0,169.93257,2026-01-02 01:30:00
1767318300000,88607.0,88637.0,88540.0,88618.0,45.32597,2026-01-02 01:45:00
1767319200000,88618.0,88643.0,88400.0,88457.0,219.96015,2026-01-02 02:00:00
1767320100000,88458.0,88495.0,88350.0,88400.0,168.90352,2026-01-02 02:15:00
