timestamp,open,high,low,close,volume,time
1767097800000,124.49,124.58,124.13,124.14,7118.98,2025-12-30 12:30:00
1767098700000,124.14,124.29,124.08,124.28,18881.01,2025-12-30 12:45:00
1767099600000,124.27,124.35,124.08,124.15,4823.54,2025-12-30 13:00:00
1767100500000,124.16,124.43,124.09,124.3,3737.69,2025-12-30 13:15:00
1767101400000,124.31,124.35,123.94,124.31,14052.06,2025-12-30 13:30:00
1767102300000,124.31,124.41,124.18,124.3,29348.54,2025-12-30 13:45:00
1767103200000,124.27,124.73,123.54,124.41,86471.02,2025-12-30 14:00:00
1767104100000,124.39,124.83,124.22,124.22,19620.92,2025-12-30 14:15:00
1767105000000,124.22,124.53,123.86,124.22,27189.59,2025-12-30 14:30:00
1767105900000,124.22,125.32,124.07,125.02,98907.75,2025-12-30 14:45:00
1767106800000,125.01,125.23,123.97,124.22,79222.67,2025-12-30 15:00:00
1767107700000,124.22,124.57,124.08,124.46,14089.93,2025-12-30 15:15:00
1767108600000,124.46,124.75,124.36,124.64,17240.64,2025-12-30 15:30:00
1767109500000,124.64,125.17,124.45,125.12,21794.76,2025-12-30 15:45:00
1767110400000,125.14,125.31,124.86,124.94,51577.46,2025-12-30 16:00:00
1767111300000,124.97,126.46,124.92,126.13,85672.09,2025-12-30 16:15:00
1767112200000,126.15,126.23,125.43,125.58,23811.02,2025-12-30 16:30:00
1767113100000,125.58,125.71,125.26,125.62,30572.89,2025-12-30 16:45:00
1767114000000,125.63,125.97,125.61,125.69,18393.52,2025-12-30 17:00:00
1767114900000,125.73,125.85,125.37,125.48,31858.85,2025-12-30 17:15:00
1767115800000,125.41,125.53,125.13,125.14,7841.93,2025-12-30 17:30:00
1767116700000,125.15,125.15,124.42,124.66,62719.09,2025-12-30 17:45:00
1767117600000,124.66,124.67,124.31,124.37,30195.18,2025-12-30 18:00:00
1767118500000,124.36,124.66,124.25,124.43,5957.58,2025-12-30 18:15:00
1767119400000,124.44,124.69,124.33,124.49,5036.8,2025-12-30 18:30:00
1767120300000,124.49,124.6,124.18,124.54,17430.1,2025-12-30 18:45:00
1767121200000,124.54,124.54,123.76,124.05,32985.07,2025-12-30 19:00:00
1767122100000,124.04,124.45,123.96,124.44,11245.04,2025-12-30 19:15:00
1767123000000,124.42,124.68,124.38,124.57,23190.94,2025-12-30 19:30:00
1767123900000,124.59,124.78,124.29,124.69,12165.5,2025-12-30 19:45:00
1767124800000,124.67,124.72,124.42,124.55,7349.34,2025-12-30 20:00:00
1767125700000,124.52,124.79,124.4,124.41,8598.81,2025-12-30 20:15:00
1767126600000,124.42,124.53,124.06,124.07,9263.89,2025-12-30 20:30:00
1767127500000,124.05,124.06,123.84,123.98,15589.48,2025-12-30 20:45:00
1767128400000,124.01,124.18,123.93,123.97,14386.1,2025-12-30 21:00:00
1767129300000,123.97,124.07,123.79,123.79,4008.65,2025-12-30 21:15:00
1767130200000,123.82,123.96,123.52,123.86,20051.44,2025-12-30 21:30:00
1767131100000,123.86,124.01,123.78,123.92,7288.28,2025-12-30 21:45:00
1767132000000,123.93,124.36,123.89,124.36,25096.06,2025-12-30 22:00:00
1767132900000,124.38,124.53,124.19,124.52,13092.76,2025-12-30 22:15:00
1767133800000,124.52,124.57,124.13,124.16,37957.35,2025-12-30 22:30:00
1767134700000,124.15,124.42,124.15,124.42,34149.32,2025-12-30 22:45:00
1767135600000,124.4,124.63,124.3,124.31,17963.29,2025-12-30 23:00:00
1767136500000,124.31,124.79,124.3,124.75,15613.68,2025-12-30 23:15:00
1767137400000,124.76,124.9,124.7,124.85,21243.5,2025-12-30 23:30:00
1767138300000,124.82,125.11,124.8,124.99,15721.06,2025-12-30 23:45:00
1767139200000,124.98,124.98,124.69,124.8,12756.31,2025-12-31 00:00:00
1767140100000,124.79,124.89,124.51,124.69,18922.91,2025-12-31 00:15:00
1767141000000,124.7,125.02,124.39,124.93,34240.32,2025-12-31 00:30:00
1767141900000,124.93,124.95,124.82,124.87,10772.05,2025-12-31 00:45:00
1767142800000,124.88,125.31,124.8,125.26,22686.67,2025-12-31 01:00:00
1767143700000,125.25,125.7,125.25,125.6,17726.27,2025-12-31 01:15:00
1767144600000,125.66,125.88,125.53,125.62,11746.19,2025-12-31 01:30:00
1767145500000,125.65,125.73,125.37,125.47,16603.03,2025-12-31 01:45:00
1767146400000,125.48,125.87,125.29,125.87,12895.42,2025-12-31 02:00:00
1767147300000,125.86,125.88,125.47,125.58,11323.05,2025-12-31 02:15:00
1767148200000,125.59,125.72,125.28,125.46,6623.43,2025-12-31 02:30:00
1767149100000,125.47,126.04,125.47,125.95,16577.23,2025-12-31 02:45:00
1767150000000,125.96,126.01,125.73,125.77,5294.35,2025-12-31 03:00:00
1767150900000,125.75,125.75,125.41,125.46,35089.33,2025-12-31 03:15:00
1767151800000,125.44,125.49,125.11,125.34,24049.95,2025-12-31 03:30:00
1767152700000,125.36,125.78,125.28,125.75,9239.9,2025-12-31 03:45:00
1767153600000,125.77,125.9,125.33,125.48,5723.82,2025-12-31 04:00:00
1767154500000,125.46,125.62,125.41,125.54,22134.14,2025-12-31 04:15:00
1767155400000,125.55,125.75,125.55,125.7,9304.27,2025-12-31 04:30:00
1767156300000,125.69,125.71,125.4,125.4,4687.78,2025-12-31 04:45:00
1767157200000,125.4,125.67,125.35,125.52,5128.01,2025-12-31 05:00:00
1767158100000,125.55,125.6,125.39,125.58,1709.21,2025-12-31 05:15:00
1767159000000,125.6,125.68,125.4,125.67,3902.77,2025-12-31 05:30:00
1767159900000,125.66,125.69,125.5,125.59,1098.46,2025-12-31 05:45:00
1767160800000,125.6,125.8,125.55,125.75,11805.0,2025-12-31 06:00:00
1767161700000,125.73,125.92,125.61,125.91,20666.34,2025-12-31 06:15:00
1767162600000,125.9,125.92,125.8,125.9,6841.68,2025-12-31 06:30:00
1767163500000,125.9,126.03,125.79,125.83,12200.26,2025-12-31 06:45:00
1767164400000,125.84,125.86,125.73,125.85,2549.13,2025-12-31 07:00:00
1767165300000,125.84,125.87,125.59,125.81,5759.04,2025-12-31 07:15:00
1767166200000,125.81,125.98,125.6,125.83,9452.9,2025-12-31 07:30:00
1767167100000,125.82,125.94,125.71,125.92,6981.37,2025-12-31 07:45:00
1767168000000,125.93,126.26,125.92,126.09,41620.82,2025-12-31 08:00:00
1767168900000,126.07,126.08,125.91,125.93,4927.73,2025-12-31 08:15:00
1767169800000,125.93,125.94,125.41,125.52,17617.31,2025-12-31 08:30:00
1767170700000,125.49,125.56,125.4,125.52,42893.09,2025-12-31 08:45:00
1767171600000,125.53,125.92,125.5,125.72,15545.44,2025-12-31 09:00:00
1767172500000,125.72,125.82,125.66,125.72,17014.68,2025-12-31 09:15:00
1767173400000,125.7,125.93,125.66,125.9,11267.89,2025-12-31 09:30:00
1767174300000,125.91,126.31,125.9,126.24,68357.76,2025-12-31 09:45:00
1767175200000,126.24,126.35,126.15,126.21,16371.34,2025-12-31 10:00:00
1767176100000,126.2,126.33,125.92,126.07,39999.64,2025-12-31 10:15:00
1767177000000,126.08,126.13,125.95,126.11,54505.43,2025-12-31 10:30:00
1767177900000,126.11,126.35,126.11,126.34,35998.87,2025-12-31 10:45:00
1767178800000,126.34,126.39,126.17,126.32,11398.71,2025-12-31 11:00:00
1767179700000,126.31,126.41,126.23,126.37,29538.67,2025-12-31 11:15:00
1767180600000,126.37,126.8,126.28,126.7,14545.35,2025-12-31 11:30:00
1767181500000,126.68,126.72,126.54,126.69,6413.93,2025-12-31 11:45:00
1767182400000,126.68,126.69,126.48,126.55,8006.44,2025-12-31 12:00:00
1767183300000,126.55,126.64,126.46,126.53,8598.3,2025-12-31 12:15:00
1767184200000,126.53,126.72,126.25,126.26,17291.56,2025-12-31 12:30:00
1767185100000,126.27,126.32,126.02,126.15,6991.14,2025-12-31 12:45:00
1767186000000,126.15,126.23,126.01,126.12,4402.92,2025-12-31 13:00:00
1767186900000,126.14,126.47,126.12,126.27,10087.25,2025-12-31 13:15:00
1767187800000,126.28,126.28,125.9,126.0,16771.3,2025-12-31 13:30:00
1767188700000,125.99,126.39,125.92,126.24,25257.21,2025-12-31 13:45:00
1767189600000,126.22,127.35,126.22,127.06,25099.71,2025-12-31 14:00:00
1767190500000,127.03,127.1,126.47,126.5,22183.94,2025-12-31 14:15:00
1767191400000,126.46,126.47,125.71,125.83,55000.25,2025-12-31 14:30:00
1767192300000,125.85,125.9,125.35,125.77,52159.75,2025-12-31 14:45:00
1767193200000,125.74,125.81,124.99,125.31,79938.77,2025-12-31 15:00:00
1767194100000,125.28,125.45,125.03,125.3,64465.06,2025-12-31 15:15:00
1767195000000,125.27,125.64,124.95,125.41,38924.92,2025-12-31 15:30:00
1767195900000,125.44,125.8,125.38,125.56,16219.71,2025-12-31 15:45:00
1767196800000,125.57,125.71,125.17,125.29,21063.49,2025-12-31 16:00:00
1767197700000,125.3,125.66,125.1,125.34,33809.16,2025-12-31 16:15:00
1767198600000,125.32,125.32,124.29,124.53,80421.4,2025-12-31 16:30:00
1767199500000,124.54,124.91,124.38,124.81,27751.25,2025-12-31 16:45:00
1767200400000,124.81,124.9,124.57,124.63,7591.33,2025-12-31 17:00:00
1767201300000,124.63,125.21,124.54,124.96,12194.05,2025-12-31 17:15:00
1767202200000,124.97,125.08,124.58,124.83,5499.26,2025-12-31 17:30:00
1767203100000,124.81,125.03,124.72,125.01,5152.54,2025-12-31 17:45:00
1767204000000,125.01,125.47,124.86,125.22,12051.33,2025-12-31 18:00:00
1767204900000,125.27,125.47,125.22,125.39,10768.81,2025-12-31 18:15:00
1767205800000,125.37,125.39,125.03,125.18,6011.28,2025-12-31 18:30:00
1767206700000,125.19,125.2,124.6,124.73,19780.63,2025-12-31 18:45:00
1767207600000,124.74,125.16,124.72,125.0,12110.66,2025-12-31 19:00:00
1767208500000,125.0,125.05,124.76,124.88,5706.1,2025-12-31 19:15:00
1767209400000,124.88,124.9,124.57,124.58,8960.4,2025-12-31 19:30:00
1767210300000,124.59,124.62,124.33,124.33,14395.45,2025-12-31 19:45:00
1767211200000,124.33,124.51,124.09,124.18,20498.92,2025-12-31 20:00:00
1767212100000,124.17,124.85,123.94,124.34,115665.17,2025-12-31 20:15:00
1767213000000,124.32,124.67,123.58,123.74,91965.0,2025-12-31 20:30:00
1767213900000,123.74,124.42,123.64,124.22,44737.61,2025-12-31 20:45:00
1767214800000,124.18,124.43,124.08,124.15,19535.4,2025-12-31 21:00:00
1767215700000,124.16,124.3,124.09,124.1,24809.59,2025-12-31 21:15:00
1767216600000,124.09,124.42,124.0,124.19,11643.36,2025-12-31 21:30:00
1767217500000,124.18,124.41,124.16,124.41,3752.83,2025-12-31 21:45:00
1767218400000,124.44,124.84,124.26,124.79,20335.98,2025-12-31 22:00:00
1767219300000,124.78,125.17,124.63,125.1,15831.8,2025-12-31 22:15:00
1767220200000,125.1,125.1,124.78,124.78,5565.5,2025-12-31 22:30:00
1767221100000,124.78,124.97,124.72,124.85,2533.49,2025-12-31 22:45:00
1767222000000,124.83,125.01,124.74,124.99,8417.63,2025-12-31 23:00:00
1767222900000,125.0,125.03,124.85,124.89,2523.2,2025-12-31 23:15:00
1767223800000,124.9,124.9,124.72,124.75,2017.21,2025-12-31 23:30:00
1767224700000,124.77,124.77,124.6,124.61,3144.23,2025-12-31 23:45:00
1767225600000,124.63,125.0,124.59,124.89,8705.32,2026-01-01 00:00:00
1767226500000,124.88,125.16,124.78,125.13,1999.97,2026-01-01 00:15:00
1767227400000,125.13,125.24,125.02,125.04,2550.16,2026-01-01 00:30:00
1767228300000,125.06,125.2,125.02,125.1,7781.18,2026-01-01 00:45:00
1767229200000,125.1,125.67,125.1,125.62,19357.96,2026-01-01 01:00:00
1767230100000,125.65,125.78,125.34,125.38,15852.11,2026-01-01 01:15:00
1767231000000,125.41,125.53,125.06,125.43,35963.15,2026-01-01 01:30:00
1767231900000,125.42,125.43,124.89,124.95,11616.1,2026-01-01 01:45:00
1767232800000,124.96,125.1,124.83,124.96,11068.28,2026-01-01 02:00:00
1767233700000,124.98,125.04,124.77,124.82,7158.59,2026-01-01 02:15:00
1767234600000,124.82,125.21,124.8,125.03,18844.72,2026-01-01 02:30:00
1767235500000,125.01,125.17,124.99,125.14,1328.66,2026-01-01 02:45:00
1767236400000,125.13,125.24,125.11,125.23,1218.86,2026-01-01 03:00:00
1767237300000,125.21,125.31,125.13,125.18,12270.46,2026-01-01 03:15:00
1767238200000,125.17,125.39,125.11,125.38,6133.25,2026-01-01 03:30:00
1767239100000,125.38,125.38,124.98,125.1,1807.32,2026-01-01 03:45:00
1767240000000,125.12,125.22,124.94,124.95,6951.5,2026-01-01 04:00:00
1767240900000,124.97,125.14,124.88,125.08,15264.05,2026-01-01 04:15:00
1767241800000,125.07,125.11,124.77,124.77,20949.7,2026-01-01 04:30:00
1767242700000,124.78,124.95,124.78,124.89,509.31,2026-01-01 04:45:00
1767243600000,124.9,125.06,124.89,124.97,1155.31,2026-01-01 05:00:00
1767244500000,124.98,125.06,124.91,125.06,3211.07,2026-01-01 05:15:00
1767245400000,125.07,125.24,124.97,125.19,4633.86,2026-01-01 05:30:00
1767246300000,125.19,125.27,125.14,125.26,1256.38,2026-01-01 05:45:00
1767247200000,125.27,125.27,125.1,125.18,1043.11,2026-01-01 06:00:00
1767248100000,125.18,125.2,125.01,125.06,1201.44,2026-01-01 06:15:00
1767249000000,125.03,125.04,124.95,124.96,656.65,2026-01-01 06:30:00
1767249900000,124.97,124.98,124.83,124.83,753.97,2026-01-01 06:45:00
1767250800000,124.83,124.94,124.78,124.81,923.97,2026-01-01 07:00:00
1767251700000,124.82,124.87,124.5,124.5,16771.75,2026-01-01 07:15:00
1767252600000,124.51,124.69,124.5,124.5,2487.09,2026-01-01 07:30:00
1767253500000,124.51,124.53,124.22,124.23,13456.98,2026-01-01 07:45:00
1767254400000,124.23,124.45,124.11,124.36,31927.34,2026-01-01 08:00:00
1767255300000,124.37,124.57,124.37,124.55,32734.97,2026-01-01 08:15:00
1767256200000,124.55,124.64,124.55,124.59,3313.66,2026-01-01 08:30:00
1767257100000,124.59,124.7,124.56,124.65,10744.62,2026-01-01 08:45:00
1767258000000,124.65,124.91,124.57,124.62,29453.93,2026-01-01 09:00:00
1767258900000,124.64,124.92,124.64,124.85,5236.87,2026-01-01 09:15:00
1767259800000,124.85,125.03,124.84,125.02,4058.71,2026-01-01 09:30:00
1767260700000,125.02,125.06,124.87,125.0,6404.38,2026-01-01 09:45:00
1767261600000,124.98,125.21,124.96,125.18,5016.77,2026-01-01 10:00:00
1767262500000,125.17,125.18,125.0,125.09,2273.84,2026-01-01 10:15:00
1767263400000,125.09,125.2,124.98,125.01,12959.78,2026-01-01 10:30:00
1767264300000,125.01,125.01,124.9,124.98,1084.11,2026-01-01 10:45:00
1767265200000,124.98,125.12,124.97,125.04,1391.34,2026-01-01 11:00:00
1767266100000,125.02,125.12,124.84,124.85,3592.52,2026-01-01 11:15:00
1767267000000,124.84,124.97,124.74,124.9,826.81,2026-01-01 11:30:00
1767267900000,124.89,125.16,124.89,125.16,3838.77,2026-01-01 11:45:00
1767268800000,125.16,125.21,125.03,125.09,10340.55,2026-01-01 12:00:00
1767269700000,125.09,125.14,125.0,125.04,717.55,2026-01-01 12:15:00
1767270600000,125.05,125.08,124.97,125.05,2133.21,2026-01-01 12:30:00
1767271500000,125.06,125.13,124.96,124.98,658.63,2026-01-01 12:45:00
1767272400000,124.96,124.96,124.82,124.89,1245.37,2026-01-01 13:00:00
1767273300000,124.86,125.06,124.85,125.01,2046.24,2026-01-01 13:15:00
1767274200000,125.02,125.09,124.89,124.89,1190.39,2026-01-01 13:30:00
1767275100000,124.86,124.91,124.67,124.7,10736.99,2026-01-01 13:45:00
1767276000000,124.68,124.88,124.61,124.76,14875.59,2026-01-01 14:00:00
1767276900000,124.77,124.77,124.39,124.47,30510.22,2026-01-01 14:15:00
1767277800000,124.47,124.76,124.4,124.61,2972.22,2026-01-01 14:30:00
1767278700000,124.6,124.78,124.57,124.69,1475.03,2026-01-01 14:45:00
1767279600000,124.7,124.78,124.57,124.6,6415.79,2026-01-01 15:00:00
1767280500000,124.6,124.99,124.59,124.86,3867.85,2026-01-01 15:15:00
1767281400000,124.87,124.98,124.57,124.82,17382.13,2026-01-01 15:30:00
1767282300000,124.83,125.18,124.78,124.88,8781.61,2026-01-01 15:45:00
1767283200000,124.89,124.95,124.57,124.62,17032.6,2026-01-01 16:00:00
1767284100000,124.61,124.63,124.22,124.52,29252.7,2026-01-01 16:15:00
1767285000000,124.53,124.7,124.46,124.49,32062.45,2026-01-01 16:30:00
1767285900000,124.5,124.55,124.33,124.43,15699.2,2026-01-01 16:45:00
1767286800000,124.43,124.69,124.33,124.63,23054.8,2026-01-01 17:00:00
1767287700000,124.64,125.07,124.64,124.93,63858.04,2026-01-01 17:15:00
1767288600000,124.96,125.54,124.96,125.14,41752.32,2026-01-01 17:30:00
1767289500000,125.14,125.34,124.95,125.12,9168.05,2026-01-01 17:45:00
1767290400000,125.17,125.31,124.98,125.15,6477.07,2026-01-01 18:00:00
1767291300000,125.14,125.28,124.97,125.07,8066.88,2026-01-01 18:15:00
1767292200000,125.09,125.2,125.03,125.19,1786.8,2026-01-01 18:30:00
1767293100000,125.18,125.28,125.16,125.26,2839.03,2026-01-01 18:45:00
1767294000000,125.28,125.42,125.16,125.16,8888.93,2026-01-01 19:00:00
1767294900000,125.18,125.31,125.16,125.27,4785.14,2026-01-01 19:15:00
1767295800000,125.28,125.6,125.23,125.56,15389.98,2026-01-01 19:30:00
1767296700000,125.57,125.73,125.52,125.67,53992.76,2026-01-01 19:45:00
1767297600000,125.7,125.88,125.55,125.64,51178.93,2026-01-01 20:00:00
1767298500000,125.64,125.76,125.57,125.6,1917.99,2026-01-01 20:15:00
1767299400000,125.61,125.61,125.37,125.37,9626.7,2026-01-01 20:30:00
1767300300000,125.36,125.42,125.29,125.35,14032.13,2026-01-01 20:45:00
1767301200000,125.34,125.62,125.3,125.55,23059.55,2026-01-01 21:00:00
1767302100000,125.54,125.64,125.54,125.56,3977.01,2026-01-01 21:15:00
1767303000000,125.56,125.56,125.35,125.35,14329.1,2026-01-01 21:30:00
1767303900000,125.34,125.41,125.27,125.38,2855.26,2026-01-01 21:45:00
1767304800000,125.39,125.68,125.39,125.51,18123.75,2026-01-01 22:00:00
1767305700000,125.54,125.56,125.42,125.56,14756.08,2026-01-01 22:15:00
1767306600000,125.56,125.79,125.34,125.7,27201.24,2026-01-01 22:30:00
1767307500000,125.71,126.2,125.65,126.05,33979.08,2026-01-01 22:45:00
1767308400000,126.05,126.24,125.74,126.12,34370.32,2026-01-01 23:00:00
1767309300000,126.15,126.97,126.15,126.83,55032.04,2026-01-01 23:15:00
1767310200000,126.83,127.09,126.81,127.06,41969.75,2026-01-01 23:30:00
1767311100000,127.05,127.19,126.73,126.84,25265.39,2026-01-01 23:45:00
1767312000000,126.84,127.09,126.44,126.59,35452.41,2026-01-02 00:00:00
1767312900000,126.58,126.78,126.5,126.64,8445.23,2026-01-02 00:15:00
1767313800000,126.63,126.89,126.39,126.44,13274.78,2026-01-02 00:30:00
1767314700000,126.45,126.82,126.43,126.72,10541.29,2026-01-02 00:45:00
1767315600000,126.73,126.88,126.58,126.67,9166.47,2026-01-02 01:00:00
1767316500000,126.64,126.64,126.23,126.24,12211.16,2026-01-02 01:15:00
1767317400000,126.23,126.28,126.03,126.12,29236.01,2026-01-02 01:30:00
1767318300000,126.12,126.24,126.02,126.15,4391.55,2026-01-02 01:45:00
1767319200000,126.14,126.15,125.86,125.96,34721.05,2026-01-02 02:00:00
1767320100000,125.96,126.05,125.85,125.93,5437.95,2026-01-02 02:15:00
1767321000000,125.93,126.2,125.93,126.16,5815.64,2026-01-02 02:30:00
1767321900000,126.15,126.63,126.1,126.53,14444.29,2026-01-02 02:45:00
1767322800000,126.52,127.54,126.42,127.35,38312.9,2026-01-02 03:00:00
1767323700000,127.36,127.43,127.03,127.15,38284.21,2026-01-02 03:15:00
1767324600000,127.15,127.93,127.13,127.59,67166.31,2026-01-02 03:30:00
1767325500000,127.61,127.8,127.37,127.49,38950.64,2026-01-02 03:45:00
1767326400000,127.49,127.65,127.22,127.25,6001.83,2026-01-02 04:00:00
1767327300000,127.24,127.34,126.88,126.99,15545.62,2026-01-02 04:15:00
1767328200000,127.0,127.22,126.93,127.06,24533.29,2026-01-02 04:30:00
1767329100000,127.05,127.13,126.9,126.93,2042.66,2026-01-02 04:45:00
1767330000000,126.92,127.0,126.82,126.93,3764.88,2026-01-02 05:00:00
1767330900000,126.97,127.14,126.73,126.74,12792.57,2026-01-02 05:15:00
1767331800000,126.73,126.97,126.73,126.97,5182.66,2026-01-02 05:30:00
1767332700000,126.96,127.38,126.96,127.29,3558.57,2026-01-02 05:45:00
1767333600000,127.28,127.43,127.24,127.31,4182.44,2026-01-02 06:00:00
1767334500000,127.31,127.41,127.29,127.37,3066.0,2026-01-02 06:15:00
1767335400000,127.37,127.65,127.25,127.4,16232.12,2026-01-02 06:30:00
1767336300000,127.4,127.64,127.21,127.27,17208.39,2026-01-02 06:45:00
1767337200000,127.28,127.49,127.27,127.43,9998.18,2026-01-02 07:00:00
1767338100000,127.42,127.54,127.11,127.12,18454.93,2026-01-02 07:15:00
1767339000000,127.12,127.15,126.86,126.92,14504.01,2026-01-02 07:30:00
1767339900000,126.91,127.13,126.91,127.1,6871.62,2026-01-02 07:45:00
1767340800000,127.09,127.47,127.08,127.43,6578.98,2026-01-02 08:00:00
1767341700000,127.44,127.62,127.32,127.54,5518.71,2026-01-02 08:15:00
1767342600000,127.53,127.84,127.45,127.77,15095.9,2026-01-02 08:30:00
1767343500000,127.77,127.89,127.73,127.88,7177.63,2026-01-02 08:45:00
1767344400000,127.88,129.07,127.77,128.65,72862.68,2026-01-02 09:00:00
1767345300000,128.65,128.77,128.33,128.4,30937.85,2026-01-02 09:15:00
1767346200000,128.38,128.64,128.25,128.64,23713.17,2026-01-02 09:30:00
1767347100000,128.64,129.82,128.51,129.3,126128.58,2026-01-02 09:45:00
1767348000000,129.38,129.94,129.25,129.48,32372.84,2026-01-02 10:00:00
1767348900000,129.44,129.52,128.92,128.93,50230.62,2026-01-02 10:15:00
1767349800000,128.93,129.08,128.89,129.02,37286.84,2026-01-02 10:30:00
1767350700000,129.03,129.19,128.83,128.89,11042.85,2026-01-02 10:45:00
1767351600000,128.89,128.91,128.46,128.52,9056.42,2026-01-02 11:00:00
1767352500000,128.49,128.53,128.27,128.33,23918.33,2026-01-02 11:15:00
1767353400000,128.33,128.42,127.97,128.15,15718.78,2026-01-02 11:30:00
